USER_ID,EVENT_TIME,GROUP_TYPE,LANDING_PAGE,CONVERTED
788295,2017-01-09 17:44:29.462,control,old_page,0
749946,2017-01-05 03:22:55.804,treatment,new_page,0
662441,2017-01-08 05:27:09.655,control,old_page,0
895365,2017-01-14 00:27:40.317,control,old_page,0
850766,2017-01-11 03:50:04.474,treatment,new_page,0
878051,2017-01-15 00:55:31.819,control,old_page,0
906883,2017-01-11 15:49:28.033,treatment,new_page,0
889222,2017-01-09 19:17:07.240,control,old_page,0
767767,2017-01-20 08:51:56.122,control,old_page,0
913746,2017-01-05 23:31:53.875,control,old_page,0
741421,2017-01-09 17:46:18.638,treatment,new_page,0
712529,2017-01-20 03:42:39.872,treatment,new_page,0
880553,2017-01-20 16:18:04.264,treatment,new_page,0
786945,2017-01-21 13:02:48.242,treatment,new_page,0
933959,2017-01-05 19:53:50.307,treatment,new_page,0
658520,2017-01-20 21:43:57.602,control,old_page,0
679040,2017-01-08 11:32:23.596,control,old_page,0
918247,2017-01-14 22:09:12.355,treatment,new_page,1
778364,2017-01-17 23:38:20.392,control,old_page,0
941908,2017-01-06 23:50:06.314,control,old_page,1
675405,2017-01-02 18:36:16.537,control,old_page,0
943191,2017-01-22 23:30:49.877,treatment,new_page,0
876262,2017-01-10 06:05:00.020,control,old_page,1
872361,2017-01-19 06:36:05.935,control,old_page,0
828006,2017-01-03 20:56:50.136,control,old_page,0
827288,2017-01-05 04:38:29.568,treatment,new_page,0
723764,2017-01-19 09:00:15.291,control,old_page,1
840598,2017-01-10 05:12:49.260,treatment,new_page,0
764504,2017-01-05 00:04:41.163,control,old_page,0
641298,2017-01-07 14:06:37.585,control,old_page,0
767154,2017-01-17 10:05:15.172,control,old_page,0
853924,2017-01-12 14:46:18.547,treatment,new_page,0
709502,2017-01-21 04:54:55.692,control,old_page,0
758009,2017-01-03 09:32:10.784,control,old_page,0
892278,2017-01-15 04:29:31.568,control,old_page,1
733021,2017-01-09 22:21:27.866,control,old_page,0
806524,2017-01-20 15:49:54.024,treatment,new_page,0
878716,2017-01-22 22:18:54.830,treatment,new_page,0
666324,2017-01-17 02:26:19.432,treatment,new_page,0
941692,2017-01-21 03:09:23.154,control,old_page,0
780463,2017-01-11 05:44:28.955,treatment,new_page,0
663214,2017-01-02 17:01:20.839,control,old_page,0
708005,2017-01-05 21:17:06.697,control,old_page,0
776968,2017-01-05 13:44:25.388,control,old_page,0
857115,2017-01-11 08:59:17.462,treatment,new_page,0
755478,2017-01-18 10:14:53.235,control,old_page,0
791195,2017-01-02 20:21:08.044,treatment,new_page,1
798356,2017-01-13 08:25:35.226,control,old_page,0
873192,2017-01-16 09:48:50.821,control,old_page,0
845032,2017-01-18 05:08:55.193,treatment,new_page,0
633623,2017-01-14 06:37:05.724,treatment,new_page,0
942089,2017-01-14 01:19:34.486,control,old_page,1
939266,2017-01-11 13:30:27.651,treatment,new_page,1
673904,2017-01-11 21:06:20.463,treatment,new_page,1
756821,2017-01-09 00:11:40.692,treatment,new_page,0
727593,2017-01-18 08:59:48.381,control,old_page,0
717297,2017-01-15 08:41:13.573,treatment,new_page,0
826201,2017-01-08 05:09:54.299,treatment,new_page,0
699062,2017-01-13 17:55:00.968,treatment,new_page,0
836017,2017-01-12 01:06:37.595,control,old_page,0
886997,2017-01-06 05:33:33.696,control,old_page,1
683663,2017-01-13 04:22:29.582,treatment,new_page,0
655559,2017-01-18 13:04:19.758,treatment,new_page,0
682426,2017-01-12 13:06:56.837,treatment,new_page,0
840865,2017-01-04 08:04:30.979,control,old_page,0
650868,2017-01-24 06:50:50.644,control,old_page,0
681403,2017-01-11 08:19:18.425,control,old_page,0
734074,2017-01-11 22:43:35.077,treatment,new_page,0
805383,2017-01-20 12:13:09.582,treatment,new_page,0
885302,2017-01-03 00:52:50.866,control,old_page,0
654520,2017-01-20 16:05:50.728,control,old_page,0
811745,2017-01-23 17:07:30.298,control,old_page,0
688509,2017-01-08 01:02:35.117,control,old_page,0
647401,2017-01-16 22:05:29.850,control,old_page,1
673070,2017-01-14 11:41:04.841,treatment,new_page,0
825130,2017-01-12 15:42:16.285,treatment,new_page,0
861534,2017-01-12 05:26:01.764,treatment,new_page,1
653470,2017-01-10 23:12:27.405,treatment,new_page,0
762700,2017-01-16 18:00:07.478,control,old_page,0
648745,2017-01-07 21:08:59.927,control,old_page,0
711532,2017-01-02 15:03:15.206,treatment,new_page,1
915618,2017-01-20 13:26:41.377,control,old_page,0
783013,2017-01-17 20:58:25.981,control,old_page,0
817410,2017-01-21 04:03:54.796,treatment,new_page,0
888382,2017-01-09 15:42:33.167,treatment,new_page,0
729926,2017-01-24 04:50:24.913,treatment,new_page,0
753875,2017-01-17 05:49:28.448,control,old_page,0
934266,2017-01-17 14:21:07.232,control,old_page,0
772916,2017-01-14 15:32:10.983,control,old_page,0
630326,2017-01-15 20:13:50.815,treatment,new_page,0
719172,2017-01-10 09:02:50.228,control,old_page,0
739624,2017-01-16 12:57:49.528,control,old_page,0
811760,2017-01-04 09:22:50.481,control,old_page,0
852862,2017-01-11 05:45:50.363,control,old_page,0
728285,2017-01-13 07:10:11.560,treatment,new_page,0
667159,2017-01-05 01:29:53.018,treatment,new_page,0
851918,2017-01-08 08:51:47.065,treatment,new_page,0
645191,2017-01-05 13:52:38.000,treatment,new_page,0
650021,2017-01-12 13:07:16.437,treatment,new_page,0
789999,2017-01-16 05:19:13.478,control,old_page,0
685970,2017-01-22 15:40:34.295,treatment,new_page,0
784444,2017-01-22 14:11:06.127,treatment,new_page,0
658637,2017-01-20 16:02:35.173,treatment,new_page,0
935811,2017-01-03 13:50:36.806,treatment,new_page,0
725597,2017-01-05 22:29:59.499,treatment,new_page,0
884863,2017-01-24 09:27:35.900,treatment,new_page,0
764856,2017-01-14 18:38:56.166,control,old_page,0
648128,2017-01-08 17:27:53.245,treatment,new_page,0
941462,2017-01-21 20:50:08.739,treatment,new_page,0
907729,2017-01-23 13:59:44.339,treatment,new_page,0
780928,2017-01-11 13:35:05.535,treatment,new_page,0
898609,2017-01-05 06:04:10.992,treatment,new_page,1
687985,2017-01-17 10:47:54.193,treatment,new_page,1
829793,2017-01-22 10:49:27.524,control,old_page,1
762019,2017-01-19 21:46:46.669,control,old_page,0
741691,2017-01-21 17:59:48.626,control,old_page,0
632899,2017-01-18 02:44:54.778,control,old_page,0
767678,2017-01-20 12:46:13.017,treatment,new_page,0
912538,2017-01-17 21:44:59.534,treatment,new_page,0
718131,2017-01-18 21:59:58.771,treatment,new_page,0
662735,2017-01-05 00:20:13.794,control,old_page,0
891224,2017-01-10 03:08:54.438,treatment,new_page,0
784282,2017-01-10 23:20:45.189,control,old_page,0
645919,2017-01-08 20:54:16.921,control,old_page,0
889773,2017-01-16 05:54:34.624,control,old_page,0
666556,2017-01-09 00:02:36.882,control,old_page,0
802684,2017-01-08 23:30:22.669,treatment,new_page,0
648772,2017-01-23 23:23:40.922,treatment,new_page,0
659809,2017-01-02 23:03:34.397,treatment,new_page,0
679622,2017-01-04 03:37:23.570,treatment,new_page,0
653993,2017-01-18 23:13:53.741,treatment,new_page,0
718786,2017-01-11 10:30:32.555,treatment,new_page,1
683563,2017-01-19 05:18:32.294,treatment,new_page,0
729693,2017-01-11 14:36:01.723,treatment,new_page,0
646643,2017-01-04 00:38:00.372,treatment,new_page,0
820232,2017-01-21 16:10:40.063,treatment,new_page,0
734903,2017-01-06 01:03:49.341,control,old_page,0
904390,2017-01-16 05:36:34.881,control,old_page,0
866706,2017-01-16 06:34:39.332,control,old_page,0
639806,2017-01-08 23:13:31.087,treatment,new_page,0
704210,2017-01-20 02:57:36.536,treatment,new_page,0
739394,2017-01-07 23:55:14.395,treatment,new_page,0
646065,2017-01-14 07:22:23.600,treatment,new_page,1
809331,2017-01-13 08:40:50.563,control,old_page,0
672319,2017-01-07 12:07:11.587,treatment,new_page,0
742406,2017-01-03 22:52:49.944,treatment,new_page,0
866123,2017-01-11 21:54:59.797,treatment,new_page,0
710888,2017-01-23 13:47:51.979,treatment,new_page,1
863302,2017-01-22 22:38:46.213,control,old_page,0
669768,2017-01-19 16:07:05.482,control,old_page,0
705941,2017-01-11 07:28:07.728,treatment,new_page,0
906299,2017-01-10 19:03:26.338,control,old_page,0
837493,2017-01-22 18:53:29.250,treatment,new_page,1
789379,2017-01-09 05:08:13.931,control,old_page,0
680329,2017-01-15 08:49:49.525,treatment,new_page,0
696007,2017-01-11 13:57:04.897,control,old_page,0
791716,2017-01-17 21:02:24.416,treatment,new_page,0
751202,2017-01-07 04:58:36.372,treatment,new_page,0
819160,2017-01-18 12:08:33.759,treatment,new_page,0
939407,2017-01-11 05:13:42.400,treatment,new_page,0
926026,2017-01-11 22:29:05.894,treatment,new_page,0
675845,2017-01-03 05:36:18.574,control,old_page,0
678531,2017-01-23 23:59:39.940,control,old_page,0
792802,2017-01-21 01:18:57.568,control,old_page,0
631138,2017-01-23 11:42:43.364,control,old_page,0
857184,2017-01-02 19:33:28.692,control,old_page,0
649581,2017-01-06 09:05:09.873,treatment,new_page,0
781736,2017-01-23 07:39:48.451,control,old_page,0
700193,2017-01-10 11:18:50.018,treatment,new_page,0
791298,2017-01-11 18:49:41.875,treatment,new_page,0
640850,2017-01-10 15:49:13.361,treatment,new_page,0
891538,2017-01-20 11:46:49.375,control,old_page,0
739522,2017-01-10 10:08:19.122,treatment,new_page,0
926620,2017-01-21 05:24:43.548,treatment,new_page,0
840810,2017-01-16 13:45:03.716,control,old_page,0
651763,2017-01-23 00:50:25.471,control,old_page,0
675991,2017-01-08 08:36:58.843,treatment,new_page,0
854574,2017-01-19 09:41:55.447,control,old_page,0
753694,2017-01-04 14:14:18.254,treatment,new_page,0
649905,2017-01-07 18:15:58.681,control,old_page,0
678104,2017-01-06 11:29:23.623,treatment,new_page,0
776353,2017-01-11 18:17:16.514,control,old_page,0
691609,2017-01-12 14:27:21.668,treatment,new_page,0
678543,2017-01-21 12:16:52.492,control,old_page,0
746345,2017-01-18 06:26:00.988,treatment,new_page,0
641331,2017-01-11 18:37:08.871,treatment,new_page,0
878510,2017-01-21 14:19:37.363,control,old_page,0
779631,2017-01-03 23:12:38.689,control,old_page,1
642637,2017-01-07 02:44:58.590,control,old_page,0
742554,2017-01-15 13:35:46.329,control,old_page,0
792282,2017-01-09 12:59:45.859,control,old_page,0
803085,2017-01-13 13:47:04.842,treatment,new_page,0
703526,2017-01-11 15:49:58.060,control,old_page,0
836227,2017-01-15 08:43:16.802,control,old_page,0
715645,2017-01-03 21:34:37.973,control,old_page,0
797142,2017-01-08 14:31:46.630,treatment,new_page,0
811770,2017-01-13 06:38:00.611,control,old_page,0
945703,2017-01-18 06:39:31.294,control,old_page,0
918387,2017-01-22 14:19:28.316,treatment,new_page,0
856227,2017-01-22 22:33:33.233,treatment,new_page,0
826823,2017-01-08 02:02:59.121,treatment,new_page,0
816270,2017-01-13 08:09:22.256,control,old_page,0
640068,2017-01-20 20:36:18.617,treatment,new_page,0
920844,2017-01-24 11:48:50.675,treatment,new_page,0
704006,2017-01-21 23:23:30.146,treatment,new_page,0
662796,2017-01-23 14:57:41.004,control,old_page,1
769944,2017-01-16 08:50:34.639,control,old_page,1
867106,2017-01-05 02:31:27.149,control,old_page,0
672770,2017-01-17 11:45:55.922,treatment,new_page,0
833149,2017-01-14 19:45:57.219,control,old_page,0
931454,2017-01-04 00:44:09.187,control,old_page,0
687743,2017-01-21 03:41:49.361,treatment,new_page,0
796789,2017-01-21 16:42:30.824,control,old_page,0
895655,2017-01-17 22:42:31.694,treatment,new_page,0
891170,2017-01-05 04:33:44.898,treatment,new_page,0
929953,2017-01-07 03:26:26.084,treatment,new_page,0
938515,2017-01-15 15:23:42.332,control,old_page,0
900016,2017-01-24 00:15:31.361,control,old_page,0
751682,2017-01-20 19:55:21.769,treatment,new_page,1
817074,2017-01-18 14:39:19.970,treatment,new_page,0
895969,2017-01-24 06:30:42.819,treatment,new_page,0
929954,2017-01-13 08:23:25.227,control,old_page,0
753380,2017-01-07 00:48:55.538,control,old_page,0
896510,2017-01-16 15:07:50.025,control,old_page,0
718678,2017-01-08 08:21:44.483,treatment,new_page,0
680288,2017-01-07 23:34:25.228,treatment,new_page,0
697401,2017-01-24 13:26:04.420,treatment,new_page,0
743777,2017-01-22 02:59:09.149,treatment,new_page,0
702618,2017-01-05 15:13:34.248,treatment,new_page,1
916794,2017-01-04 12:12:13.974,control,old_page,0
798611,2017-01-12 13:34:59.009,control,old_page,0
640140,2017-01-06 01:50:56.106,treatment,new_page,0
737936,2017-01-19 10:20:44.811,treatment,new_page,0
679340,2017-01-24 07:34:02.358,control,old_page,0
653091,2017-01-23 16:23:26.056,treatment,new_page,0
929737,2017-01-18 09:55:45.158,control,old_page,0
839706,2017-01-11 14:10:36.062,treatment,new_page,0
893834,2017-01-23 00:06:39.788,control,old_page,0
674197,2017-01-20 17:21:24.565,treatment,new_page,1
943806,2017-01-02 22:46:44.307,control,old_page,0
650175,2017-01-19 17:15:32.564,treatment,new_page,0
658951,2017-01-20 21:46:59.613,treatment,new_page,0
907422,2017-01-15 15:07:09.261,control,old_page,0
827501,2017-01-19 16:03:10.618,treatment,new_page,0
800141,2017-01-16 21:15:59.427,treatment,new_page,0
917235,2017-01-05 03:02:39.155,control,old_page,0
886406,2017-01-07 09:43:36.616,control,old_page,0
800942,2017-01-12 23:11:29.256,control,old_page,0
659963,2017-01-15 09:13:15.759,control,old_page,1
880821,2017-01-21 12:17:42.158,treatment,new_page,0
923601,2017-01-09 10:44:14.610,treatment,new_page,0
940691,2017-01-21 09:02:03.388,treatment,new_page,0
805731,2017-01-17 07:28:24.591,control,old_page,0
752610,2017-01-12 17:46:47.470,treatment,new_page,0
725587,2017-01-15 22:52:55.995,control,old_page,0
648583,2017-01-19 09:03:05.545,treatment,new_page,0
944904,2017-01-18 17:15:14.053,control,old_page,0
897641,2017-01-12 04:30:24.122,control,old_page,1
700023,2017-01-12 06:19:54.449,control,old_page,0
910066,2017-01-06 07:09:04.245,control,old_page,0
636105,2017-01-08 19:52:25.334,control,old_page,1
944418,2017-01-13 01:33:21.596,treatment,new_page,0
717344,2017-01-07 14:09:27.175,control,old_page,0
911296,2017-01-11 05:10:43.064,control,old_page,0
829883,2017-01-07 15:58:50.329,treatment,new_page,0
856109,2017-01-02 22:30:10.526,treatment,new_page,0
936977,2017-01-07 10:19:59.380,control,old_page,0
917936,2017-01-16 13:42:08.843,treatment,new_page,0
883490,2017-01-21 18:42:09.501,treatment,new_page,0
936795,2017-01-08 17:30:36.816,control,old_page,1
711422,2017-01-11 22:26:34.152,control,old_page,0
734257,2017-01-05 18:00:15.855,treatment,new_page,0
642320,2017-01-10 11:37:24.406,treatment,new_page,0
921961,2017-01-17 12:53:27.949,control,old_page,1
814494,2017-01-20 09:09:05.458,treatment,new_page,0
762309,2017-01-04 08:56:33.523,control,old_page,1
654565,2017-01-23 09:19:22.704,control,old_page,0
721346,2017-01-10 03:46:19.196,control,old_page,1
842399,2017-01-20 12:08:39.188,control,old_page,0
906494,2017-01-05 13:38:34.757,treatment,new_page,0
673489,2017-01-20 16:08:07.806,control,old_page,0
840244,2017-01-15 19:51:17.437,control,old_page,0
900833,2017-01-23 06:31:35.586,control,old_page,0
849048,2017-01-13 13:51:07.099,control,old_page,0
632186,2017-01-15 20:05:44.878,control,old_page,0
893832,2017-01-03 08:43:50.710,treatment,new_page,0
645001,2017-01-24 07:38:26.466,control,old_page,0
746402,2017-01-14 21:57:16.792,control,old_page,1
661205,2017-01-06 12:29:20.869,control,old_page,0
634985,2017-01-05 20:40:15.102,control,old_page,0
870982,2017-01-10 17:08:50.201,treatment,new_page,1
930926,2017-01-16 00:24:26.252,treatment,new_page,1
741448,2017-01-23 13:34:31.691,treatment,new_page,0
685930,2017-01-03 16:57:21.195,control,old_page,0
675443,2017-01-07 17:54:58.742,control,old_page,0
863867,2017-01-10 05:30:56.653,treatment,new_page,1
640531,2017-01-17 22:16:22.208,treatment,new_page,0
859006,2017-01-20 05:06:36.475,treatment,new_page,1
943574,2017-01-19 22:34:11.300,control,old_page,0
729313,2017-01-17 19:17:57.485,treatment,new_page,0
892637,2017-01-06 03:14:59.076,treatment,new_page,0
867724,2017-01-11 11:10:00.121,treatment,new_page,0
698375,2017-01-20 16:51:52.767,treatment,new_page,0
932374,2017-01-24 12:41:22.599,control,old_page,0
892794,2017-01-07 02:19:37.647,control,old_page,1
646085,2017-01-15 14:48:27.943,control,old_page,0
865056,2017-01-23 19:20:22.975,treatment,new_page,0
686920,2017-01-16 15:21:23.241,treatment,new_page,1
692303,2017-01-16 05:18:46.412,control,old_page,0
812720,2017-01-22 20:33:00.375,control,old_page,0
736572,2017-01-20 11:51:22.510,treatment,new_page,0
850390,2017-01-15 21:53:03.007,control,old_page,0
808066,2017-01-09 06:30:31.972,treatment,new_page,0
665697,2017-01-12 04:57:00.044,control,old_page,1
803169,2017-01-03 01:31:18.167,treatment,new_page,0
696987,2017-01-21 21:14:31.182,treatment,new_page,0
848387,2017-01-11 13:48:59.580,treatment,new_page,0
714092,2017-01-04 22:23:36.095,treatment,new_page,0
758655,2017-01-13 16:08:57.115,treatment,new_page,0
690180,2017-01-04 14:35:36.451,control,old_page,0
764449,2017-01-20 00:45:44.504,control,old_page,0
912898,2017-01-10 15:17:50.387,control,old_page,0
705508,2017-01-06 11:08:49.589,treatment,new_page,0
704940,2017-01-13 15:05:32.594,control,old_page,0
710200,2017-01-16 03:25:14.288,control,old_page,0
774765,2017-01-07 18:55:49.475,control,old_page,0
922155,2017-01-09 14:27:14.991,treatment,new_page,0
780880,2017-01-22 08:10:37.918,treatment,new_page,0
697174,2017-01-20 20:16:46.539,treatment,new_page,0
668838,2017-01-12 11:23:38.874,treatment,new_page,0
941419,2017-01-21 06:24:07.288,control,old_page,0
671288,2017-01-03 00:53:52.273,control,old_page,0
844979,2017-01-12 06:27:46.096,control,old_page,0
874505,2017-01-16 06:40:36.679,control,old_page,0
833363,2017-01-21 05:12:35.882,treatment,new_page,0
935084,2017-01-20 12:17:28.919,control,old_page,0
637160,2017-01-22 09:37:31.346,control,old_page,0
926638,2017-01-13 07:07:23.299,control,old_page,0
793606,2017-01-15 23:48:49.428,treatment,new_page,0
748780,2017-01-10 18:10:34.040,control,old_page,0
929601,2017-01-17 09:08:27.624,treatment,new_page,0
893401,2017-01-13 13:04:39.230,treatment,new_page,0
903813,2017-01-20 16:29:07.699,treatment,new_page,0
640336,2017-01-07 05:35:18.072,treatment,new_page,1
680279,2017-01-11 01:36:50.914,treatment,new_page,0
945226,2017-01-09 13:21:15.060,control,old_page,1
654246,2017-01-06 21:12:02.192,treatment,new_page,0
915446,2017-01-12 16:46:05.416,control,old_page,0
838802,2017-01-11 10:13:38.816,treatment,new_page,0
714882,2017-01-18 12:49:06.048,treatment,new_page,1
709557,2017-01-09 01:11:25.974,control,old_page,1
704817,2017-01-23 08:20:35.794,control,old_page,0
763737,2017-01-19 03:40:35.818,treatment,new_page,0
786125,2017-01-02 21:37:18.251,control,old_page,1
668224,2017-01-14 10:43:41.467,control,old_page,0
852716,2017-01-18 02:28:45.473,treatment,new_page,0
820020,2017-01-16 09:31:52.426,treatment,new_page,1
635017,2017-01-13 02:21:49.475,control,old_page,0
806138,2017-01-18 12:21:46.952,treatment,new_page,0
640767,2017-01-07 10:00:15.200,treatment,new_page,0
779113,2017-01-13 06:37:38.238,treatment,new_page,0
838803,2017-01-03 09:10:18.018,control,old_page,0
738324,2017-01-16 00:25:20.849,control,old_page,0
680868,2017-01-21 06:11:43.603,treatment,new_page,0
858971,2017-01-15 20:31:54.028,control,old_page,0
696429,2017-01-04 17:41:58.337,treatment,new_page,0
930982,2017-01-10 06:40:00.194,control,old_page,0
853623,2017-01-15 21:33:56.437,control,old_page,0
901593,2017-01-19 05:22:49.895,treatment,new_page,0
636968,2017-01-05 22:52:46.424,control,old_page,0
920076,2017-01-07 04:55:32.668,control,old_page,0
650458,2017-01-10 01:39:15.045,control,old_page,0
935758,2017-01-18 21:44:08.685,treatment,new_page,0
748306,2017-01-20 21:26:56.723,control,old_page,0
836300,2017-01-11 08:47:58.678,control,old_page,0
669476,2017-01-15 23:02:15.692,treatment,new_page,0
747765,2017-01-22 09:31:49.644,control,old_page,0
702087,2017-01-15 15:11:31.630,control,old_page,0
693469,2017-01-11 09:40:18.426,treatment,new_page,0
913430,2017-01-21 12:06:09.007,control,old_page,0
905922,2017-01-14 16:26:00.880,control,old_page,0
702584,2017-01-17 06:28:40.269,control,old_page,1
725533,2017-01-09 14:23:19.655,treatment,new_page,0
665587,2017-01-18 01:29:22.111,treatment,new_page,0
888149,2017-01-23 14:51:54.081,control,old_page,1
759252,2017-01-12 00:03:51.199,treatment,new_page,0
646493,2017-01-04 14:04:30.738,control,old_page,0
877092,2017-01-16 15:10:48.788,control,old_page,0
742767,2017-01-05 02:05:09.504,control,old_page,1
889604,2017-01-19 20:41:49.085,control,old_page,0
828740,2017-01-21 10:42:01.457,control,old_page,0
711232,2017-01-03 23:12:23.833,treatment,new_page,0
743217,2017-01-04 07:32:36.575,treatment,new_page,0
711650,2017-01-19 23:56:15.522,treatment,new_page,0
769467,2017-01-21 00:35:55.239,control,old_page,0
634580,2017-01-22 02:20:26.617,control,old_page,0
874525,2017-01-09 17:45:43.454,treatment,new_page,0
939014,2017-01-09 01:24:39.697,treatment,new_page,0
852727,2017-01-13 01:39:31.291,control,old_page,0
803511,2017-01-19 10:19:26.111,treatment,new_page,1
841082,2017-01-12 12:30:33.130,treatment,new_page,1
700077,2017-01-24 00:32:17.568,treatment,new_page,0
824075,2017-01-10 04:14:50.251,control,old_page,0
889905,2017-01-02 19:57:50.928,control,old_page,0
664442,2017-01-12 16:51:30.714,treatment,new_page,1
633781,2017-01-21 21:57:53.734,control,old_page,0
719458,2017-01-09 19:32:12.900,treatment,new_page,0
730763,2017-01-12 13:02:29.944,treatment,new_page,0
751930,2017-01-09 09:04:10.769,treatment,new_page,0
785909,2017-01-14 08:44:22.328,treatment,new_page,0
814279,2017-01-04 11:04:18.612,control,old_page,0
763087,2017-01-16 00:59:30.107,treatment,new_page,0
922720,2017-01-15 01:22:25.783,treatment,new_page,0
701394,2017-01-07 15:39:29.094,control,old_page,0
834800,2017-01-17 06:48:09.864,treatment,new_page,1
733355,2017-01-19 00:08:36.856,control,old_page,0
736867,2017-01-16 20:30:35.582,treatment,new_page,0
879844,2017-01-07 16:07:14.409,control,old_page,0
852885,2017-01-12 10:50:30.337,control,old_page,0
881226,2017-01-13 03:50:14.104,control,old_page,0
853763,2017-01-05 03:27:02.671,control,old_page,0
922443,2017-01-12 12:48:16.754,treatment,new_page,0
635062,2017-01-17 14:32:25.546,control,old_page,0
630739,2017-01-21 17:44:33.855,treatment,new_page,0
651221,2017-01-19 04:18:49.404,control,old_page,0
726639,2017-01-12 12:08:15.904,control,old_page,0
652934,2017-01-09 14:38:51.450,control,old_page,0
934586,2017-01-22 08:09:57.347,control,old_page,0
700081,2017-01-12 19:14:33.314,treatment,new_page,0
853710,2017-01-23 20:55:35.194,control,old_page,0
666585,2017-01-07 20:35:21.779,control,old_page,0
750358,2017-01-23 04:18:19.713,control,old_page,0
637438,2017-01-14 02:16:40.227,control,old_page,0
861270,2017-01-20 18:08:06.225,control,old_page,0
861438,2017-01-16 16:29:14.657,control,old_page,0
777979,2017-01-15 03:28:30.068,treatment,new_page,0
853046,2017-01-21 14:16:27.512,treatment,new_page,0
633579,2017-01-09 07:28:32.416,control,old_page,0
855774,2017-01-22 13:12:34.696,control,old_page,0
644617,2017-01-10 00:48:51.275,control,old_page,0
943663,2017-01-17 05:02:05.825,treatment,new_page,1
656266,2017-01-19 21:49:02.791,treatment,new_page,0
859643,2017-01-12 03:55:18.813,treatment,new_page,1
835211,2017-01-05 03:54:32.685,treatment,new_page,0
638851,2017-01-10 16:32:08.429,control,old_page,0
763515,2017-01-11 20:01:58.845,control,old_page,0
826780,2017-01-10 23:33:29.738,control,old_page,0
722898,2017-01-04 16:34:30.396,treatment,new_page,0
928554,2017-01-18 03:08:46.348,control,old_page,0
712508,2017-01-06 11:51:18.602,control,old_page,0
743146,2017-01-16 22:43:31.000,control,old_page,0
813134,2017-01-09 20:13:21.661,control,old_page,0
748350,2017-01-17 03:35:06.770,control,old_page,0
679003,2017-01-21 09:18:23.144,control,old_page,0
918313,2017-01-18 10:12:58.311,control,old_page,0
714064,2017-01-20 02:49:07.199,treatment,new_page,0
903604,2017-01-13 06:32:05.803,treatment,new_page,0
832935,2017-01-18 05:33:32.178,control,old_page,0
730183,2017-01-15 14:24:19.794,treatment,new_page,0
933706,2017-01-23 06:26:57.740,control,old_page,0
783416,2017-01-19 12:21:03.723,control,old_page,0
703939,2017-01-11 02:06:18.739,control,old_page,0
740085,2017-01-05 11:01:10.675,treatment,new_page,0
692924,2017-01-20 16:40:50.786,control,old_page,0
661542,2017-01-23 04:22:51.965,control,old_page,0
670819,2017-01-18 00:37:00.639,treatment,new_page,0
864701,2017-01-07 16:37:37.629,treatment,new_page,0
924623,2017-01-16 15:15:30.781,treatment,new_page,0
925020,2017-01-13 19:38:13.705,treatment,new_page,1
661162,2017-01-12 07:12:07.996,treatment,new_page,0
711662,2017-01-24 07:17:35.245,control,old_page,0
643483,2017-01-12 13:56:04.219,control,old_page,0
909711,2017-01-23 23:10:23.949,treatment,new_page,0
664703,2017-01-15 11:56:46.166,control,old_page,0
693479,2017-01-22 09:48:37.465,treatment,new_page,0
835107,2017-01-18 06:10:58.840,treatment,new_page,0
664033,2017-01-10 09:29:08.182,treatment,new_page,0
876888,2017-01-03 10:58:21.193,treatment,new_page,0
895208,2017-01-24 00:46:41.120,treatment,new_page,0
712573,2017-01-18 07:12:55.542,control,old_page,1
674196,2017-01-15 15:58:50.526,treatment,new_page,0
863057,2017-01-21 23:16:00.055,treatment,new_page,0
689770,2017-01-05 00:27:14.244,treatment,new_page,0
782122,2017-01-13 14:24:21.443,control,old_page,0
701450,2017-01-13 05:27:32.635,control,old_page,0
799548,2017-01-03 10:54:54.795,treatment,new_page,0
823726,2017-01-11 21:33:00.565,control,old_page,0
915900,2017-01-21 04:45:53.349,treatment,new_page,0
783948,2017-01-11 05:19:24.105,treatment,new_page,0
904044,2017-01-18 23:23:54.113,control,old_page,0
881253,2017-01-19 04:22:06.448,treatment,new_page,0
715115,2017-01-03 13:27:23.008,control,old_page,0
721236,2017-01-17 16:41:32.305,treatment,new_page,1
916550,2017-01-23 23:28:30.064,treatment,new_page,0
776127,2017-01-12 20:40:20.474,treatment,new_page,0
914930,2017-01-07 07:40:10.961,treatment,new_page,0
943392,2017-01-13 16:24:27.960,treatment,new_page,0
940456,2017-01-23 13:33:26.814,control,old_page,0
941848,2017-01-15 11:27:39.976,control,old_page,0
885015,2017-01-04 03:30:39.399,treatment,new_page,0
829193,2017-01-13 12:24:42.975,treatment,new_page,0
777710,2017-01-10 07:26:49.279,treatment,new_page,0
817975,2017-01-08 13:21:34.424,treatment,new_page,0
869743,2017-01-03 18:32:02.640,treatment,new_page,0
792501,2017-01-21 21:05:24.811,treatment,new_page,0
734784,2017-01-02 15:49:31.974,control,old_page,0
802991,2017-01-19 02:09:39.802,control,old_page,0
704592,2017-01-15 00:01:35.838,control,old_page,0
694743,2017-01-13 21:31:48.663,treatment,new_page,0
802315,2017-01-02 17:08:14.888,treatment,new_page,0
906840,2017-01-05 20:37:45.704,control,old_page,0
759813,2017-01-08 03:06:19.942,treatment,new_page,0
814640,2017-01-11 14:42:19.721,control,old_page,0
631038,2017-01-07 15:27:19.612,control,old_page,1
819123,2017-01-21 11:09:36.451,treatment,new_page,0
736931,2017-01-07 19:03:45.074,treatment,new_page,1
